0.00000000e+00,  3.85723984e-02,  8.79880400e-02,  1.41871298e-01,  1.97415548e-01,  2.53293093e-01,  3.08893551e-01,  3.64000111e-01,  4.18625172e-01,  4.72914720e-01,  5.27085097e-01,  5.81374647e-01,  6.35999710e-01,  6.91106273e-01,  7.46706736e-01,  8.02584290e-01,  8.58128551e-01,  9.12011825e-01,  9.61427486e-01,  1.00000000e+00, &
0.00000000e+00,  3.83030750e-02,  8.84091715e-02,  1.42864416e-01,  1.98728260e-01,  2.54685258e-01,  3.10169045e-01,  3.65011512e-01,  4.19271178e-01,  4.73136399e-01,  5.26863133e-01,  5.80728358e-01,  6.34988032e-01,  6.89830513e-01,  7.45314318e-01,  8.01271340e-01,  8.57135215e-01,  9.11590496e-01,  9.61696637e-01,  1.00000000e+00, &
0.00000000e+00,  3.84288996e-02,  8.93982954e-02,  1.44456795e-01,  2.00598450e-01,  2.56555069e-01,  3.11823807e-01,  3.66295893e-01,  4.20081245e-01,  4.73412726e-01,  5.26586411e-01,  5.79917903e-01,  6.33703278e-01,  6.88175395e-01,  7.43444173e-01,  7.99400842e-01,  8.55542553e-01,  9.10601116e-01,  9.61570580e-01,  1.00000000e+00, &
0.00000000e+00,  3.89256304e-02,  9.09003236e-02,  1.46575406e-01,  2.02945217e-01,  2.58823167e-01,  3.13788119e-01,  3.67799362e-01,  4.21021505e-01,  4.73732248e-01,  5.26266661e-01,  5.78977424e-01,  6.32199604e-01,  6.86210898e-01,  7.41175912e-01,  7.97053930e-01,  8.53423810e-01,  9.09098960e-01,  9.61073716e-01,  1.00000000e+00, &
0.00000000e+00,  3.97636766e-02,  9.28502334e-02,  1.49130410e-01,  2.05667315e-01,  2.61390304e-01,  3.15975445e-01,  3.69455595e-01,  4.22050578e-01,  4.74081085e-01,  5.25918307e-01,  5.77948834e-01,  6.30543852e-01,  6.84024049e-01,  7.38609240e-01,  7.94332274e-01,  8.50869211e-01,  9.07149398e-01,  9.60235938e-01,  1.00000000e+00, &
0.00000000e+00,  4.09071279e-02,  9.51675076e-02,  1.52010556e-01,  2.08642634e-01,  2.64140314e-01,  3.18287039e-01,  3.71190327e-01,  4.23122703e-01,  4.74443997e-01,  5.25557230e-01,  5.76878520e-01,  6.28810885e-01,  6.81714152e-01,  7.35860839e-01,  7.91358457e-01,  8.47990436e-01,  9.04833338e-01,  9.59093520e-01,  1.00000000e+00, &
0.00000000e+00,  4.23100356e-02,  9.77520236e-02,  1.55085529e-01,  2.11736254e-01,  2.66950555e-01,  3.20622017e-01,  3.72929359e-01,  4.24192751e-01,  4.74805963e-01,  5.25198802e-01,  5.75811952e-01,  6.27075222e-01,  6.79382385e-01,  7.33053615e-01,  7.88267634e-01,  8.44918020e-01,  9.02251122e-01,  9.57692634e-01,  1.00000000e+00, &
0.00000000e+00,  4.39264941e-02,  1.00502312e-01,  1.58231686e-01,  2.14827297e-01,  2.69715371e-01,  3.22895283e-01,  3.74610099e-01,  4.25221151e-01,  4.75150461e-01,  5.24849520e-01,  5.74778683e-01,  6.25389450e-01,  6.77103857e-01,  7.30283259e-01,  7.85170743e-01,  8.41765700e-01,  8.99494357e-01,  9.56069392e-01,  1.00000000e+00, &
0.00000000e+00,  4.56961003e-02,  1.03307923e-01,  1.61330907e-01,  2.17810451e-01,  2.72349299e-01,  3.25042786e-01,  3.76189548e-01,  4.26185149e-01,  4.75474345e-01,  5.24525626e-01,  5.73814596e-01,  6.23809755e-01,  6.74955886e-01,  7.27648590e-01,  7.82186548e-01,  8.38669830e-01,  8.96692700e-01,  9.54304399e-01,  1.00000000e+00, &
0.00000000e+00,  4.75562008e-02,  1.06070852e-01,  1.64289371e-01,  2.20607716e-01,  2.74791549e-01,  3.27019459e-01,  3.77636430e-01,  4.27065678e-01,  4.75769777e-01,  5.24230191e-01,  5.72934034e-01,  6.22362781e-01,  6.72979030e-01,  7.25210941e-01,  7.79394608e-01,  8.35712714e-01,  8.93930972e-01,  9.52445357e-01,  1.00000000e+00, &
